season,week,awayTeam,homeTeam,awayPoints,homePoints,Winner,game_date,day_of_week_name,Month
2024,8,University Of Charleston (WV),Frostburg State,48.0,7.0,University Of Charleston (WV),2024-10-19,Saturday,10
2024,8,Emory & Henry College,Anderson (Sc),34.0,3.0,Emory & Henry College,2024-10-19,Saturday,10
2024,8,Shaw,Johnson C Smith,14.0,21.0,Johnson C Smith,2024-10-19,Saturday,10
2024,8,Buffalo State,Union (NY),10.0,31.0,Union (NY),2024-10-19,Saturday,10
2024,8,Roosevelt,Northern Michigan,16.0,10.0,Roosevelt,2024-10-19,Saturday,10
2024,8,Franklin & Marshall,Johns Hopkins University,6.0,13.0,Johns Hopkins University,2024-10-19,Saturday,10
2024,8,West Virginia Wesleyan,West Liberty,9.0,21.0,West Liberty,2024-10-19,Saturday,10
2024,8,Upper Iowa University,Lincoln (MO),31.0,3.0,Upper Iowa University,2024-10-19,Saturday,10
2024,8,Montclair State,Salisbury,8.0,44.0,Salisbury,2024-10-19,Saturday,10
2024,8,Virginia St,Elizabeth City State,36.0,7.0,Virginia St,2024-10-19,Saturday,10
2024,8,UVA Wise,Carson-Newman College,23.0,35.0,Carson-Newman College,2024-10-19,Saturday,10
2024,8,Michigan Tech,Ferris State,13.0,51.0,Ferris State,2024-10-19,Saturday,10
2024,8,Cortland,Alfred University,59.0,17.0,Cortland,2024-10-19,Saturday,10
2024,8,Rensselaer,Ithaca College,14.0,33.0,Ithaca College,2024-10-19,Saturday,10
2024,8,Wittenberg,Kenyon,27.0,7.0,Wittenberg,2024-10-19,Saturday,10
2024,8,Hiram College,Wabash College,7.0,56.0,Wabash College,2024-10-19,Saturday,10
2024,8,West Florida,Chowan,35.0,6.0,West Florida,2024-10-19,Saturday,10
2024,8,Huntingdon College (AL),Maryville College (TN),16.0,44.0,Maryville College (TN),2024-10-19,Saturday,10
2024,8,Rowan,Christopher Newport,7.0,24.0,Christopher Newport,2024-10-19,Saturday,10
2024,8,Trinity University TX,Rhodes College,38.0,14.0,Trinity University TX,2024-10-19,Saturday,10
2024,8,Saint Vincent,Westminster (PA),0.0,56.0,Westminster (PA),2024-10-19,Saturday,10
2024,8,Bethany (WV),Waynesburg,14.0,34.0,Waynesburg,2024-10-19,Saturday,10
2024,8,Eastern University,Reading,22.0,14.0,Eastern University,2024-10-19,Saturday,10
2024,8,New Haven,Southern Connecticut State,21.0,0.0,New Haven,2024-10-19,Saturday,10
2024,8,Curry College,Western New England,21.0,47.0,Western New England,2024-10-19,Saturday,10
2024,8,Amherst,Colby College,7.0,38.0,Colby College,2024-10-19,Saturday,10
2024,8,American International,Bentley,14.0,27.0,Bentley,2024-10-19,Saturday,10
2024,8,Trinity (CT),Middlebury,21.0,24.0,Middlebury,2024-10-19,Saturday,10
2024,8,Albright,Stevenson,3.0,48.0,Stevenson,2024-10-19,Saturday,10
2024,8,Concordia University Chicago,St. Norbert,0.0,62.0,St. Norbert,2024-10-19,Saturday,10
2024,8,Wesleyan University (CT),Bowdoin,17.0,14.0,Wesleyan University (CT),2024-10-19,Saturday,10
2024,8,Crown College,Westminster College (MO),30.0,13.0,Crown College,2024-10-19,Saturday,10
2024,8,Hope College,Kalamazoo,49.0,18.0,Hope College,2024-10-19,Saturday,10
2024,8,Stony Brook,Towson,52.0,24.0,Stony Brook,2024-10-19,Saturday,10
2024,8,Hendrix College,Centre College Kentucky,18.0,35.0,Centre College Kentucky,2024-10-19,Saturday,10
2024,8,Kentucky Wesleyan,Northwood (MI),27.0,20.0,Kentucky Wesleyan,2024-10-19,Saturday,10
2024,8,Stetson,Davidson,48.0,70.0,Davidson,2024-10-19,Saturday,10
2024,8,Dayton,Butler,21.0,14.0,Dayton,2024-10-19,Saturday,10
2024,8,Drake,Presbyterian,19.0,16.0,Drake,2024-10-19,Saturday,10
2024,8,Lebanon Valley,Kings College (PA),13.0,28.0,Kings College (PA),2024-10-19,Saturday,10
2024,8,Minnesota State Moorhead,Concordia University St Paul,34.0,31.0,Minnesota State Moorhead,2024-10-19,Saturday,10
2024,8,Stonehill,Merrimack,28.0,48.0,Merrimack,2024-10-19,Saturday,10
2024,8,Bluefield State,Bowie State,0.0,54.0,Bowie State,2024-10-19,Saturday,10
2024,8,Olivet College,Trine University,28.0,35.0,Trine University,2024-10-19,Saturday,10
2024,8,Martin Luther,Greenville,35.0,42.0,Greenville,2024-10-19,Saturday,10
2024,8,Bates,Williams,21.0,24.0,Williams,2024-10-19,Saturday,10
2024,8,Wofford,Chattanooga,5.0,37.0,Chattanooga,2024-10-19,Saturday,10
2024,8,Defiance College,Rose-Hulman,25.0,29.0,Rose-Hulman,2024-10-19,Saturday,10
2024,8,Salve Regina,Coast Guard,34.0,28.0,Salve Regina,2024-10-19,Saturday,10
2024,8,Bluffton,Mount St. Joseph,27.0,63.0,Mount St. Joseph,2024-10-19,Saturday,10
2024,8,Heidelberg,University of Mount Union,10.0,52.0,University of Mount Union,2024-10-19,Saturday,10
2024,8,Ohio Northern,Capital,42.0,41.0,Ohio Northern,2024-10-19,Saturday,10
2024,8,Hanover College,Anderson (IN),35.0,0.0,Hanover College,2024-10-19,Saturday,10
2024,8,Lindenwood,Gardner-Webb,35.0,42.0,Gardner-Webb,2024-10-19,Saturday,10
2024,8,Otterbein,Wilmington (OH),21.0,31.0,Wilmington (OH),2024-10-19,Saturday,10
2024,8,The Citadel,VMI,13.0,10.0,The Citadel,2024-10-19,Saturday,10
2024,8,Franklin,Manchester,49.0,0.0,Franklin,2024-10-19,Saturday,10
2024,8,Central Oklahoma,Northeastern State,64.0,57.0,Central Oklahoma,2024-10-19,Saturday,10
2024,8,Chicago,Ripon,30.0,6.0,Chicago,2024-10-19,Saturday,10
2024,8,Washington University (St. Louis),Elmhurst,49.0,10.0,Washington University (St. Louis),2024-10-19,Saturday,10
2024,8,Wisconsin-Stout,Wisconsin-River Falls,37.0,40.0,Wisconsin-River Falls,2024-10-19,Saturday,10
2024,8,Sewanee,Berry College,10.0,53.0,Berry College,2024-10-19,Saturday,10
2024,8,Coe College,Nebraska Wesleyan,50.0,0.0,Coe College,2024-10-19,Saturday,10
2024,8,Kentucky State,Tuskegee,24.0,38.0,Tuskegee,2024-10-19,Saturday,10
2024,8,Central Michigan,Eastern Michigan,34.0,38.0,Eastern Michigan,2024-10-19,Saturday,10
2024,8,Hampden-Sydney,Ferrum,36.0,41.0,Ferrum,2024-10-19,Saturday,10
2024,8,Shorter,West Georgia,13.0,41.0,West Georgia,2024-10-19,Saturday,10
2024,8,St. Thomas (MN),Valparaiso,42.0,14.0,St. Thomas (MN),2024-10-19,Saturday,10
2024,8,Texas Lutheran,Austin,55.0,17.0,Texas Lutheran,2024-10-19,Saturday,10
2024,8,St. Scholastica,St. Olaf,33.0,36.0,St. Olaf,2024-10-19,Saturday,10
2024,8,Concordia Moorhead,Hamline University,41.0,7.0,Concordia Moorhead,2024-10-19,Saturday,10
2024,8,Saint John's (MN),Carleton,48.0,7.0,Saint John's (MN),2024-10-19,Saturday,10
2024,8,Minnesota Duluth,Sioux Falls,21.0,24.0,Sioux Falls,2024-10-19,Saturday,10
2024,8,Luther,Central College,3.0,56.0,Central College,2024-10-19,Saturday,10
2024,8,Wayne State (MI),Davenport,26.0,43.0,Davenport,2024-10-19,Saturday,10
2024,8,Truman State,Quincy,28.0,21.0,Truman State,2024-10-19,Saturday,10
2024,8,Missouri S&T,William Jewell,49.0,28.0,Missouri S&T,2024-10-19,Saturday,10
2024,8,Indianapolis,McKendree,42.0,34.0,Indianapolis,2024-10-19,Saturday,10
2024,8,Missouri Southern State,Washburn,21.0,42.0,Washburn,2024-10-19,Saturday,10
2024,8,Wheaton,Carthage,50.0,13.0,Wheaton,2024-10-19,Saturday,10
2024,8,Eureka College,Concordia-Wisconsin,0.0,39.0,Concordia-Wisconsin,2024-10-19,Saturday,10
2024,8,Fort Valley State,South Carolina State,3.0,30.0,South Carolina State,2024-10-19,Saturday,10
2024,8,Worcester Polytechnic Institute,SUNY Maritime,35.0,42.0,SUNY Maritime,2024-10-19,Saturday,10
2024,8,Dubuque,Loras College,49.0,42.0,Dubuque,2024-10-19,Saturday,10
2024,8,Tulsa,Temple,10.0,20.0,Temple,2024-10-19,Saturday,10
2024,8,Lake Forest College,Grinnell,42.0,22.0,Lake Forest College,2024-10-19,Saturday,10
2024,8,Rockford,Aurora,0.0,69.0,Aurora,2024-10-19,Saturday,10
2024,8,Seton Hill,Indiana-Pennsylvania,13.0,20.0,Indiana-Pennsylvania,2024-10-19,Saturday,10
2024,8,Depauw,Denison University,53.0,34.0,Depauw,2024-10-19,Saturday,10
2024,8,Northern Iowa,North Dakota,7.0,31.0,North Dakota,2024-10-19,Saturday,10
2024,8,Western Carolina,Furman,52.0,20.0,Western Carolina,2024-10-19,Saturday,10
2024,8,Monmouth (IL),Cornell College (IA),38.0,28.0,Monmouth (IL),2024-10-19,Saturday,10
2024,8,Winona State,Augustana University (SD),0.0,31.0,Augustana University (SD),2024-10-19,Saturday,10
2024,8,Millikin,Illinois Wesleyan,8.0,51.0,Illinois Wesleyan,2024-10-19,Saturday,10
2024,8,Framingham State,Westfield State,21.0,7.0,Framingham State,2024-10-19,Saturday,10
2024,8,Baldwin Wallace,John Carroll University,16.0,20.0,John Carroll University,2024-10-19,Saturday,10
2024,8,West Texas A&M,Eastern New Mexico,42.0,24.0,West Texas A&M,2024-10-19,Saturday,10
2024,8,Augsburg,Bethel (MN),8.0,73.0,Bethel (MN),2024-10-19,Saturday,10
2024,8,Morehouse College,Albany State GA,6.0,52.0,Albany State GA,2024-10-19,Saturday,10
2024,8,Illinois College,Knox College,77.0,34.0,Illinois College,2024-10-19,Saturday,10
2024,8,Augustana (IL),Carroll University (WI),20.0,30.0,Carroll University (WI),2024-10-19,Saturday,10
2024,8,ERSKINE,North Greenville,35.0,52.0,North Greenville,2024-10-19,Saturday,10
2024,8,Minot State,Bemidji State,9.0,21.0,Bemidji State,2024-10-19,Saturday,10
2024,8,Wisconsin-Lutheran,Benedictine University,10.0,7.0,Wisconsin-Lutheran,2024-10-19,Saturday,10
2024,8,Lenoir-Rhyne,Wilson,20.0,0.0,Lenoir-Rhyne,2024-10-19,Saturday,10
2024,8,Lawrence University,Beloit,24.0,10.0,Lawrence University,2024-10-19,Saturday,10
2024,8,Gustavus Adolphus,Macalester,36.0,7.0,Gustavus Adolphus,2024-10-19,Saturday,10
2024,8,Minnesota Morris,Northwestern (MN),13.0,44.0,Northwestern (MN),2024-10-19,Saturday,10
2024,8,Plymouth State,Castleton,21.0,6.0,Plymouth State,2024-10-19,Saturday,10
2024,8,Greeneville,Mars Hill,3.0,30.0,Mars Hill,2024-10-19,Saturday,10
2024,8,Wisconsin-Platteville,Wisconsin-Oshkosh,17.0,24.0,Wisconsin-Oshkosh,2024-10-19,Saturday,10
2024,8,Simpson College (IA),Wartburg,21.0,46.0,Wartburg,2024-10-19,Saturday,10
2024,8,Nichols College,Husson,22.0,56.0,Husson,2024-10-19,Saturday,10
2024,8,Hillsdale,Lake Erie,28.0,10.0,Hillsdale,2024-10-19,Saturday,10
2024,8,Arkansas-Pine Bluff,Grambling,21.0,31.0,Grambling,2024-10-19,Saturday,10
2024,8,Black Hills State,CSU Pueblo,21.0,24.0,CSU Pueblo,2024-10-19,Saturday,10
2024,8,Mercer,Samford,35.0,55.0,Samford,2024-10-19,Saturday,10
2024,8,Hartwick,St John Fisher University,0.0,56.0,St John Fisher University,2024-10-19,Saturday,10
2024,8,Central Missouri,Northwest Missouri St,35.0,30.0,Central Missouri,2024-10-19,Saturday,10
2024,8,Wayne State (NE),University of Mary,30.0,0.0,Wayne State (NE),2024-10-19,Saturday,10
2024,8,Bethune-Cookman,Mississippi Valley State,20.0,10.0,Bethune-Cookman,2024-10-19,Saturday,10
2024,8,Southern Nazarene,Southeastern Oklahoma State,14.0,40.0,Southeastern Oklahoma State,2024-10-19,Saturday,10
2024,8,Illinois State,Murray State,40.0,32.0,Illinois State,2024-10-19,Saturday,10
2024,8,Slippery Rock,PennWest California,7.0,28.0,PennWest California,2024-10-19,Saturday,10
2024,8,Nebraska-Kearney,Missouri Western,24.0,23.0,Nebraska-Kearney,2024-10-19,Saturday,10
2024,8,Mississippi College,Valdosta State,10.0,35.0,Valdosta State,2024-10-19,Saturday,10
2024,8,Southern Virginia,Methodist,21.0,17.0,Southern Virginia,2024-10-19,Saturday,10
2024,8,Central State (OH),Lane College,24.0,27.0,Lane College,2024-10-19,Saturday,10
2024,8,Fort Hays State,Pittsburg St,17.0,18.0,Pittsburg St,2024-10-19,Saturday,10
2024,8,Kean,College Of New Jersey,7.0,48.0,College Of New Jersey,2024-10-19,Saturday,10
2024,8,Calvin University,Adrian,10.0,30.0,Adrian,2024-10-19,Saturday,10
2024,8,Fort Lewis,Chadron St,13.0,55.0,Chadron St,2024-10-19,Saturday,10
2024,8,Colorado School Of Mines,Adams State,56.0,14.0,Colorado School Of Mines,2024-10-19,Saturday,10
2024,8,Grand Valley State University,Saginaw Valley State,16.0,9.0,Grand Valley State University,2024-10-19,Saturday,10
2024,8,CENTENARY,LYONCOLL,28.0,21.0,CENTENARY,2024-10-19,Saturday,10
2024,8,Southern Arkansas,Henderson State,42.0,19.0,Southern Arkansas,2024-10-19,Saturday,10
2024,8,New Mexico Highlands,Colorado Mesa,10.0,21.0,Colorado Mesa,2024-10-19,Saturday,10
2024,8,South Dakota Mines,Western Colorado,24.0,35.0,Western Colorado,2024-10-19,Saturday,10
2024,8,Indiana State,Missouri State,21.0,46.0,Missouri State,2024-10-19,Saturday,10
2024,8,NC State,California,24.0,23.0,NC State,2024-10-19,Saturday,10
2024,8,Rice,Tulane,10.0,24.0,Tulane,2024-10-19,Saturday,10
2024,8,Florida A&M,Jackson State,21.0,35.0,Jackson State,2024-10-19,Saturday,10
2024,8,Western Michigan,Buffalo,48.0,41.0,Western Michigan,2024-10-19,Saturday,10
2024,8,Toledo,Northern Illinois,13.0,6.0,Toledo,2024-10-19,Saturday,10
2024,8,UAB,South Florida,25.0,35.0,South Florida,2024-10-19,Saturday,10
2024,8,Elon,UAlbany,30.0,14.0,Elon,2024-10-19,Saturday,10
2024,8,Michigan,Illinois,7.0,21.0,Illinois,2024-10-19,Saturday,10
2024,8,Alabama,Tennessee,17.0,24.0,Tennessee,2024-10-19,Saturday,10
2024,8,Mary Hardin-Baylor,Howard Payne,41.0,0.0,Mary Hardin-Baylor,2024-10-19,Saturday,10
2024,8,Lagrange College,Brevard College,26.0,21.0,Lagrange College,2024-10-19,Saturday,10
2024,8,Campbell,William & Mary,28.0,35.0,William & Mary,2024-10-19,Saturday,10
2024,8,Texas State,Old Dominion,14.0,24.0,Old Dominion,2024-10-19,Saturday,10
2024,8,Houston,Kansas,14.0,42.0,Kansas,2024-10-19,Saturday,10
2024,8,Notre Dame,Georgia Tech,31.0,13.0,Notre Dame,2024-10-19,Saturday,10
2024,8,Delaware,Richmond,9.0,28.0,Richmond,2024-10-19,Saturday,10
2024,8,Florida Atlantic,UTSA,24.0,38.0,UTSA,2024-10-19,Saturday,10
2024,8,Hawai'i,Washington State,10.0,42.0,Washington State,2024-10-19,Saturday,10
2024,8,Ohio,Miami (OH),20.0,30.0,Miami (OH),2024-10-19,Saturday,10
2024,8,Tennessee State,Howard,27.0,14.0,Tennessee State,2024-10-19,Saturday,10
2024,8,Charlotte,Navy,17.0,51.0,Navy,2024-10-19,Saturday,10
2024,8,Kent State,Bowling Green,6.0,27.0,Bowling Green,2024-10-19,Saturday,10
2024,8,Montana State,Portland State,44.0,14.0,Montana State,2024-10-19,Saturday,10
2024,8,Whitworth,Puget Sound,42.0,24.0,Whitworth,2024-10-19,Saturday,10
2024,8,James Madison,Georgia Southern,14.0,28.0,Georgia Southern,2024-10-19,Saturday,10
2024,8,Baylor,Texas Tech,59.0,35.0,Baylor,2024-10-19,Saturday,10
2024,8,Tennessee Tech,Western Illinois,21.0,37.0,Western Illinois,2024-10-19,Saturday,10
2024,8,La Verne,Claremont-Mudd-Scripps College,14.0,57.0,Claremont-Mudd-Scripps College,2024-10-19,Saturday,10
2024,8,Wyoming,San José State,14.0,24.0,San José State,2024-10-19,Saturday,10
2024,8,Austin Peay,Utah Tech,13.0,7.0,Austin Peay,2024-10-19,Saturday,10
2024,8,Northwestern Oklahoma State,East Central (OK),14.0,20.0,East Central (OK),2024-10-19,Saturday,10
2024,8,Pacific (OR),Lewis & Clark College,37.0,51.0,Lewis & Clark College,2024-10-19,Saturday,10
2024,8,Washington and Lee,Guilford College,40.0,23.0,Washington and Lee,2024-10-19,Saturday,10
2024,8,Winston-Salem,Livingstone,31.0,17.0,Winston-Salem,2024-10-19,Saturday,10
2024,8,Southeast Missouri State,Charleston Southern,26.0,13.0,Southeast Missouri State,2024-10-19,Saturday,10
2024,8,Colorado,Arizona,34.0,7.0,Colorado,2024-10-19,Saturday,10
2024,8,New Mexico,Utah State,50.0,45.0,New Mexico,2024-10-19,Saturday,10
2024,8,Randolph-Macon,Averett,49.0,10.0,Randolph-Macon,2024-10-19,Saturday,10
2024,8,Eastern Kentucky,Abilene Christian,20.0,34.0,Abilene Christian,2024-10-19,Saturday,10
2024,8,Willamette,Pacific Lutheran,0.0,50.0,Pacific Lutheran,2024-10-19,Saturday,10
2024,8,USC,Maryland,28.0,29.0,Maryland,2024-10-19,Saturday,10
2024,8,Idaho State,Northern Arizona,26.0,30.0,Northern Arizona,2024-10-19,Saturday,10
2024,8,Cal Poly,Idaho,29.0,34.0,Idaho,2024-10-19,Saturday,10
2024,8,Texas A&M,Mississippi State,34.0,24.0,Texas A&M,2024-10-19,Saturday,10
2024,8,Lamar,East Texas A&M,29.0,20.0,Lamar,2024-10-19,Saturday,10
2024,8,Arkansas Tech,Arkansas-Monticello,13.0,24.0,Arkansas-Monticello,2024-10-19,Saturday,10
2024,8,McNeese,Incarnate Word,17.0,30.0,Incarnate Word,2024-10-19,Saturday,10
2024,8,Stephen F. Austin,SE Louisiana,23.0,24.0,SE Louisiana,2024-10-19,Saturday,10
2024,8,Bridgewater State,Western Connecticut St,7.0,49.0,Western Connecticut St,2024-10-19,Saturday,10
2024,8,Marist,San Diego,6.0,34.0,San Diego,2024-10-19,Saturday,10
2024,8,West Alabama,Delta State,6.0,21.0,Delta State,2024-10-19,Saturday,10
2024,8,Newberry,Catawba,27.0,21.0,Newberry,2024-10-19,Saturday,10
2024,8,Bloomsburg,Lock Haven University,32.0,35.0,Lock Haven University,2024-10-19,Saturday,10
2024,8,South Dakota,Youngstown State,27.0,17.0,South Dakota,2024-10-19,Saturday,10
2024,8,Savannah St,Edward Waters,27.0,20.0,Savannah St,2024-10-19,Saturday,10
2024,8,Thiel,Case Western Reserve,7.0,52.0,Case Western Reserve,2024-10-19,Saturday,10
2024,8,Grove City College,Washington & Jefferson,19.0,27.0,Washington & Jefferson,2024-10-19,Saturday,10
2024,8,Shenandoah,Bridgewater (VA),21.0,22.0,Bridgewater (VA),2024-10-19,Saturday,10
2024,8,West Chester,East Stroudsburg University,31.0,45.0,East Stroudsburg University,2024-10-19,Saturday,10
2024,8,Southwest Minnesota State,Northern State,7.0,41.0,Northern State,2024-10-19,Saturday,10
2024,8,Alcorn State,Southern,14.0,24.0,Southern,2024-10-19,Saturday,10
2024,8,North Park,North Central College,0.0,69.0,North Central College,2024-10-19,Saturday,10
2024,8,Arkansas State,Southern Miss,44.0,28.0,Arkansas State,2024-10-19,Saturday,10
2024,8,Marietta,Muskingum University,38.0,6.0,Marietta,2024-10-19,Saturday,10
2024,8,Hardin-Simmons,McMurry,17.0,12.0,Hardin-Simmons,2024-10-19,Saturday,10
2024,8,UC Davis,Eastern Washington,48.0,38.0,UC Davis,2024-10-19,Saturday,10
2024,8,Ohio Wesleyan,Wooster,34.0,22.0,Ohio Wesleyan,2024-10-19,Saturday,10
2024,8,LSU,Arkansas,34.0,10.0,LSU,2024-10-19,Saturday,10
2024,8,Ball State,Vanderbilt,14.0,24.0,Vanderbilt,2024-10-19,Saturday,10
2024,8,Southwestern Oklahoma State,Oklahoma Baptist,17.0,35.0,Oklahoma Baptist,2024-10-19,Saturday,10
2024,8,Benedict College,Allen,34.0,27.0,Benedict College,2024-10-19,Saturday,10
2024,8,Western Oregon,UT Permian Basin,30.0,27.0,Western Oregon,2024-10-19,Saturday,10
2024,8,Allegheny,Geneva,13.0,30.0,Geneva,2024-10-19,Saturday,10
2024,8,Linfield College,NEWBERG,47.0,7.0,Linfield College,2024-10-19,Saturday,10
2024,8,Iowa,Michigan State,20.0,32.0,Michigan State,2024-10-19,Saturday,10
2024,8,North Texas,Memphis,44.0,52.0,Memphis,2024-10-19,Saturday,10
2024,8,UCF,Iowa State,35.0,38.0,Iowa State,2024-10-19,Saturday,10
2024,8,Georgia,Texas,30.0,15.0,Georgia,2024-10-19,Saturday,10
2024,8,Kansas State,West Virginia,45.0,18.0,Kansas State,2024-10-19,Saturday,10
2024,8,Kentucky,Florida,20.0,48.0,Florida,2024-10-19,Saturday,10
2024,8,Angelo State,Midwestern State,44.0,7.0,Angelo State,2024-10-19,Saturday,10
2024,8,Harding University,Ouachita Baptist,13.0,17.0,Ouachita Baptist,2024-10-19,Saturday,10
2024,8,Central Washington,Texas A&M-Kingsville,31.0,0.0,Central Washington,2024-10-19,Saturday,10
2024,8,Colorado State,Air Force,21.0,13.0,Colorado State,2024-10-19,Saturday,10
2024,8,South Dakota State,North Dakota State,9.0,13.0,North Dakota State,2024-10-19,Saturday,10
2024,8,SMU,Stanford,40.0,10.0,SMU,2024-10-19,Saturday,10
2024,8,Western New Mexico,Sul Ross State,20.0,34.0,Sul Ross State,2024-10-19,Saturday,10
2024,8,Weber State,Sacramento State,48.0,51.0,Sacramento State,2024-10-19,Saturday,10
2024,8,UNLV,Oregon State,33.0,25.0,UNLV,2024-10-19,Saturday,10
2024,8,Pomona Pitzer,Chapman,21.0,17.0,Pomona Pitzer,2024-10-19,Saturday,10
2024,8,Redlands,California Lutheran University,17.0,15.0,Redlands,2024-10-19,Saturday,10
2024,8,TCU,Utah,13.0,7.0,TCU,2024-10-19,Saturday,10
2024,9,Sam Houston,Florida International,10.0,7.0,Sam Houston,2024-10-22,Tuesday,10
2024,9,UTEP,Louisiana Tech,10.0,14.0,Louisiana Tech,2024-10-22,Tuesday,10
2024,9,Liberty,Kennesaw State,24.0,27.0,Kennesaw State,2024-10-23,Wednesday,10
2024,9,Middle Tennessee,Jacksonville State,20.0,42.0,Jacksonville State,2024-10-23,Wednesday,10
2024,9,Georgia Southern,Old Dominion,19.0,47.0,Old Dominion,2024-10-24,Thursday,10
2024,9,Syracuse,Pittsburgh,13.0,41.0,Pittsburgh,2024-10-24,Thursday,10
2024,9,Fairmont State,University Of Charleston (WV),30.0,50.0,University Of Charleston (WV),2024-10-25,Friday,10
2024,9,Yale,Pennsylvania,31.0,10.0,Yale,2024-10-25,Friday,10
2024,9,Louisville,Boston College,31.0,27.0,Louisville,2024-10-25,Friday,10
2024,9,Boise State,UNLV,29.0,24.0,Boise State,2024-10-25,Friday,10
2024,9,Rutgers,USC,20.0,42.0,USC,2024-10-25,Friday,10
2024,9,Fordham,Lehigh,19.0,33.0,Lehigh,2024-10-26,Saturday,10
2024,9,Susquehanna,Wilkes,48.0,21.0,Susquehanna,2024-10-26,Saturday,10
2024,9,Oklahoma,Ole Miss,14.0,26.0,Ole Miss,2024-10-26,Saturday,10
2024,9,Rose-Hulman,Bluffton,52.0,10.0,Rose-Hulman,2024-10-26,Saturday,10
2024,9,Cornell,Brown,21.0,23.0,Brown,2024-10-26,Saturday,10
2024,9,Georgia Tech,Virginia Tech,6.0,21.0,Virginia Tech,2024-10-26,Saturday,10
2024,9,Central Connecticut,Long Island University,21.0,24.0,Long Island University,2024-10-26,Saturday,10
2024,9,Walsh,Ohio Dominican,7.0,16.0,Ohio Dominican,2024-10-26,Saturday,10
2024,9,William Paterson,Montclair State,6.0,39.0,Montclair State,2024-10-26,Saturday,10
2024,9,Ithaca College,Buffalo State,49.0,14.0,Ithaca College,2024-10-26,Saturday,10
2024,9,Alfred State,Anna Maria College,23.0,35.0,Anna Maria College,2024-10-26,Saturday,10
2024,9,Morehead State,Dayton,14.0,6.0,Morehead State,2024-10-26,Saturday,10
2024,9,Valparaiso,Marist,17.0,14.0,Valparaiso,2024-10-26,Saturday,10
2024,9,Richmond,Bryant,41.0,14.0,Richmond,2024-10-26,Saturday,10
2024,9,Lake Erie,Tiffin,10.0,63.0,Tiffin,2024-10-26,Saturday,10
2024,9,Northern Michigan,Michigan Tech,9.0,39.0,Michigan Tech,2024-10-26,Saturday,10
2024,9,Nebraska,Ohio State,17.0,21.0,Ohio State,2024-10-26,Saturday,10
2024,9,Albright,Delaware Valley,0.0,28.0,Delaware Valley,2024-10-26,Saturday,10
2024,9,Hiram College,Ohio Wesleyan,14.0,41.0,Ohio Wesleyan,2024-10-26,Saturday,10
2024,9,Gannon,Edinboro University,25.0,21.0,Gannon,2024-10-26,Saturday,10
2024,9,Mass Maritime,Framingham State,21.0,6.0,Mass Maritime,2024-10-26,Saturday,10
2024,9,Mercyhurst,Sacred Heart,14.0,31.0,Sacred Heart,2024-10-26,Saturday,10
2024,9,New Haven,Assumption,14.0,19.0,Assumption,2024-10-26,Saturday,10
2024,9,Colgate,Merrimack,17.0,51.0,Merrimack,2024-10-26,Saturday,10
2024,9,Notre Dame,Navy,51.0,14.0,Notre Dame,2024-10-26,Saturday,10
2024,9,Charlotte,Memphis,28.0,33.0,Memphis,2024-10-26,Saturday,10
2024,9,Buffalo,Ohio,16.0,47.0,Ohio,2024-10-26,Saturday,10
2024,9,SUNY Maritime,MIT,20.0,14.0,SUNY Maritime,2024-10-26,Saturday,10
2024,9,Gallaudet,Dean College,23.0,6.0,Gallaudet,2024-10-26,Saturday,10
2024,9,Centre College Kentucky,Southwestern University,38.0,28.0,Centre College Kentucky,2024-10-26,Saturday,10
2024,9,Washington,Indiana,17.0,31.0,Indiana,2024-10-26,Saturday,10
2024,9,Tulane,North Texas,45.0,37.0,Tulane,2024-10-26,Saturday,10
2024,9,Colby College,Hamilton,16.0,13.0,Colby College,2024-10-26,Saturday,10
2024,9,North Carolina,Virginia,41.0,14.0,North Carolina,2024-10-26,Saturday,10
2024,9,St. Lawrence,University of Rochester (NY),0.0,21.0,University of Rochester (NY),2024-10-26,Saturday,10
2024,9,Westfield State,Plymouth State,7.0,35.0,Plymouth State,2024-10-26,Saturday,10
2024,9,Hilbert College,Hartwick,21.0,36.0,Hartwick,2024-10-26,Saturday,10
2024,9,Springfield,Salve Regina,31.0,7.0,Springfield,2024-10-26,Saturday,10
2024,9,Findlay,Thomas More College,34.0,17.0,Findlay,2024-10-26,Saturday,10
2024,9,Wooster,Oberlin,46.0,21.0,Wooster,2024-10-26,Saturday,10
2024,9,Guilford College,Shenandoah,10.0,42.0,Shenandoah,2024-10-26,Saturday,10
2024,9,Stevenson,Eastern University,14.0,24.0,Eastern University,2024-10-26,Saturday,10
2024,9,Capital,Otterbein,10.0,39.0,Otterbein,2024-10-26,Saturday,10
2024,9,Indiana-Pennsylvania,PennWest California,13.0,16.0,PennWest California,2024-10-26,Saturday,10
2024,9,Kings College (PA),FDU-Florham,42.0,35.0,Kings College (PA),2024-10-26,Saturday,10
2024,9,Coast Guard,Norwich,17.0,13.0,Coast Guard,2024-10-26,Saturday,10
2024,9,Lock Haven University,East Stroudsburg University,35.0,38.0,East Stroudsburg University,2024-10-26,Saturday,10
2024,9,Arkansas,Mississippi State,58.0,25.0,Arkansas,2024-10-26,Saturday,10
2024,9,Alfred University,Utica,38.0,34.0,Alfred University,2024-10-26,Saturday,10
2024,9,Greensboro College,Lagrange College,16.0,52.0,Lagrange College,2024-10-26,Saturday,10
